Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
89,0.370833,0.008691,0.058519,-0.911738,-0.406489,1.804621,-1.547665,-0.001638,0.44591,0.868341,0.204488,0.073031,1.805005,-1.544902,-0.008467,-0.086586,0.007681,0.904547,0.417418,1.924901,-1.480401,0.924621,jog
90,0.375,0.008693,0.058837,-0.911636,-0.406672,1.804616,-1.54763,-0.001592,0.445891,0.868327,0.204587,0.073027,1.805029,-1.544902,-0.008459,-0.08734,0.008059,0.904531,0.417289,1.925106,-1.480193,0.924598,jog
91,0.379167,0.00854,0.058765,-0.911479,-0.407039,1.804619,-1.547621,-0.001557,0.445973,0.868301,0.20453,0.073002,1.805024,-1.544908,-0.008432,-0.088013,0.008397,0.904741,0.416685,1.925291,-1.479858,0.924604,jog
92,0.383333,0.008835,0.059368,-0.91131,-0.407323,1.804689,-1.547589,-0.001543,0.446062,0.868334,0.204173,0.07306,1.80506,-1.544907,-0.008467,-0.088691,0.008626,0.904784,0.416443,1.925462,-1.479624,0.924585,jog
93,0.3875,0.008769,0.0595,-0.911232,-0.407478,1.804647,-1.547571,-0.001489,0.446372,0.868914,0.201368,0.072057,1.805166,-1.544872,-0.008771,-0.089378,0.008781,0.90483,0.416193,1.925621,-1.479367,0.924568,jog
94,0.391667,0.008846,0.059987,-0.911215,-0.407444,1.804689,-1.547576,-0.001469,0.446213,0.868707,0.202579,0.07214,1.805175,-1.544896,-0.008655,-0.09024,0.008845,0.904954,0.415736,1.925774,-1.47906,0.924552,jog
95,0.395833,0.008671,0.060198,-0.911034,-0.407822,1.804669,-1.547539,-0.001421,0.44632,0.868883,0.20173,0.071727,1.805197,-1.544888,-0.008726,-0.090926,0.009012,0.904983,0.415521,1.925933,-1.478791,0.924525,jog
96,0.4,0.00869,0.060686,-0.911037,-0.407741,1.804721,-1.54756,-0.001405,0.446313,0.868867,0.201862,0.071598,1.805237,-1.544907,-0.008713,-0.09187,0.009308,0.905284,0.414649,1.926145,-1.478341,0.924546,jog
97,0.404167,0.008691,0.060884,-0.910964,-0.407876,1.804728,-1.547557,-0.001364,0.445928,0.867691,0.207272,0.072795,1.805012,-1.544996,-0.007971,-0.092706,0.009668,0.905293,0.414436,1.926285,-1.478069,0.924521,jog
98,0.408333,0.008628,0.061098,-0.910906,-0.407975,1.804731,-1.547547,-0.001316,0.446037,0.868415,0.20437,0.071691,1.805175,-1.544948,-0.008336,-0.0933,0.009756,0.905369,0.414134,1.926436,-1.477779,0.92451,jog
99,0.4125,0.008758,0.061517,-0.910929,-0.407856,1.804748,-1.547566,-0.001301,0.446211,0.868456,0.2039,0.07145,1.805198,-1.544968,-0.008346,-0.093955,0.010153,0.905608,0.413454,1.926652,-1.477378,0.924518,jog
100,0.416667,0.008559,0.061549,-0.91091,-0.407899,1.804771,-1.547581,-0.001271,0.446013,0.867836,0.206776,0.071955,1.805135,-1.545015,-0.007961,-0.094717,0.010666,0.905681,0.413106,1.926829,-1.477073,0.924456,jog
101,0.420833,0.008324,0.061788,-0.910877,-0.407942,1.804766,-1.547584,-0.001235,0.445946,0.867387,0.208755,0.072063,1.805073,-1.545071,-0.007622,-0.095608,0.01093,0.905872,0.412475,1.926995,-1.476713,0.924425,jog
102,0.425,0.008489,0.062024,-0.91087,-0.407918,1.804771,-1.547568,-0.001213,0.445742,0.866938,0.210893,0.072511,1.805032,-1.545104,-0.00734,-0.096437,0.011165,0.906049,0.411885,1.927145,-1.476354,0.924449,jog
