Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
48,0.2,0.015049,-0.001726,0.015819,-0.99976,1.963179,-1.319957,0.007247,0.037028,-0.026834,0.155928,-0.986709,1.968959,-1.630438,0.004527,0.006082,0.004729,-0.036655,-0.999298,1.965178,-1.448367,0.933475,walk
49,0.204167,0.015148,-0.001739,0.015827,-0.999759,1.963204,-1.319954,0.007253,0.036625,-0.027025,0.156284,-0.986663,1.968947,-1.630446,0.004714,0.00612,0.004999,-0.03675,-0.999293,1.964811,-1.447881,0.933587,walk
50,0.208333,0.015083,-0.001848,0.015892,-0.999758,1.963233,-1.319974,0.00726,0.036656,-0.026507,0.156266,-0.986679,1.968937,-1.630476,0.004819,0.006308,0.005187,-0.03665,-0.999295,1.96441,-1.447432,0.933691,walk
51,0.2125,0.015093,-0.001972,0.015877,-0.999758,1.963252,-1.319975,0.007257,0.036406,-0.025902,0.156311,-0.986697,1.969016,-1.630522,0.004899,0.006297,0.005294,-0.0369,-0.999285,1.964131,-1.446985,0.933725,walk
52,0.216667,0.015088,-0.002045,0.015902,-0.999758,1.963284,-1.319988,0.007276,0.035569,-0.024617,0.156535,-0.986725,1.96918,-1.630656,0.005079,0.006255,0.005472,-0.036975,-0.999282,1.96371,-1.446523,0.933834,walk
53,0.220833,0.014882,-0.00215,0.015896,-0.999761,1.963322,-1.319998,0.00727,0.03525,-0.023708,0.156644,-0.986741,1.969389,-1.630753,0.005164,0.006447,0.005678,-0.036979,-0.999279,1.96327,-1.446017,0.933959,walk
54,0.225,0.014885,-0.002332,0.01594,-0.999759,1.963346,-1.320011,0.007268,0.034471,-0.02282,0.156734,-0.986775,1.969612,-1.630865,0.00525,0.006525,0.005818,-0.036943,-0.999279,1.962825,-1.445526,0.934049,walk
55,0.229167,0.014738,-0.002476,0.01597,-0.999761,1.963382,-1.320013,0.007261,0.033831,-0.022287,0.156762,-0.986805,1.96983,-1.630993,0.005262,0.006551,0.006003,-0.037077,-0.999273,1.962436,-1.445025,0.934118,walk
56,0.233333,0.014873,-0.002575,0.016033,-0.999758,1.963398,-1.32002,0.007268,0.033019,-0.021529,0.156611,-0.986873,1.970061,-1.631102,0.005305,0.006583,0.006046,-0.037086,-0.999272,1.962047,-1.444513,0.934168,walk
57,0.2375,0.014681,-0.002653,0.016032,-0.99976,1.963444,-1.320018,0.007267,0.031988,-0.016643,0.155062,-0.987246,1.97144,-1.631496,0.00478,0.006783,0.006253,-0.036877,-0.999277,1.961533,-1.444027,0.934273,walk
