Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
69,0.2875,0.007574,0.035434,-0.98628,-0.161058,1.781705,-1.234318,0.00469,-0.022569,-0.03682,0.893933,0.446115,1.964919,-1.013798,0.00995,-0.061709,0.00071,0.985772,0.156347,1.875867,-1.147185,0.92499,jog
70,0.291667,0.007666,0.035496,-0.986289,-0.160982,1.781694,-1.234306,0.004705,-0.022549,-0.036819,0.893903,0.446177,1.964907,-1.013799,0.00995,-0.061958,0.000714,0.985763,0.156305,1.875625,-1.147387,0.92491,jog
71,0.295833,0.007648,0.035651,-0.986289,-0.160947,1.781689,-1.234299,0.004708,-0.022612,-0.036883,0.893879,0.446215,1.964903,-1.013812,0.009942,-0.06199,0.000738,0.985783,0.156168,1.875353,-1.147589,0.924874,jog
72,0.3,0.007726,0.035486,-0.986294,-0.160949,1.781694,-1.234278,0.004711,-0.022716,-0.036975,0.893858,0.446245,1.964926,-1.01381,0.009939,-0.062257,0.001188,0.985785,0.156044,1.875022,-1.147709,0.924887,jog
73,0.304167,0.007786,0.035525,-0.986304,-0.160879,1.781686,-1.234261,0.004719,-0.022728,-0.037024,0.893801,0.446355,1.964934,-1.013802,0.009932,-0.062194,0.001396,0.985762,0.156215,1.874699,-1.147917,0.924832,jog
74,0.308333,0.007805,0.0356,-0.986306,-0.160849,1.78168,-1.234251,0.004728,-0.022657,-0.037074,0.893777,0.446402,1.964943,-1.013798,0.009926,-0.062244,0.001407,0.985787,0.156035,1.87434,-1.148033,0.924853,jog
75,0.3125,0.007835,0.035788,-0.986306,-0.160806,1.781679,-1.234251,0.004735,-0.022734,-0.037077,0.893737,0.446477,1.964942,-1.013793,0.009926,-0.062665,0.001699,0.98578,0.155909,1.873836,-1.148108,0.924934,jog
76,0.316667,0.00782,0.036053,-0.986321,-0.160657,1.78167,-1.234241,0.004751,-0.022627,-0.03704,0.893723,0.446515,1.964928,-1.013788,0.009926,-0.062717,0.001761,0.985804,0.15574,1.873465,-1.148239,0.924897,jog
77,0.320833,0.007793,0.036833,-0.98636,-0.160238,1.781662,-1.234208,0.004777,-0.02268,-0.037078,0.89371,0.446535,1.964925,-1.013793,0.009925,-0.064298,5.8e-05,0.985829,0.154943,1.873501,-1.148489,0.924468,jog
78,0.325,0.007589,0.037918,-0.986406,-0.15971,1.781649,-1.234163,0.004791,-0.022611,-0.036976,0.893686,0.446594,1.964919,-1.013791,0.009926,-0.064218,-0.001608,0.98578,0.155278,1.87344,-1.14895,0.9241,jog
79,0.329167,0.007403,0.038474,-0.98646,-0.159255,1.781649,-1.234103,0.004797,-0.02294,-0.037325,0.893718,0.446485,1.965017,-1.013803,0.009928,-0.064671,-0.002256,0.985803,0.154934,1.87307,-1.149145,0.924062,jog
80,0.333333,0.007212,0.038374,-0.986547,-0.158748,1.781646,-1.233987,0.0048,-0.023321,-0.03772,0.89368,0.446507,1.965025,-1.013806,0.009913,-0.064967,0.00172,0.985733,0.155266,1.871943,-1.148949,0.92467,jog
81,0.3375,0.007197,0.03791,-0.986659,-0.158159,1.781633,-1.233814,0.004831,-0.023508,-0.038001,0.89362,0.446595,1.964998,-1.013795,0.009896,-0.065341,0.001778,0.985734,0.155097,1.871619,-1.149153,0.924623,jog
82,0.341667,0.007087,0.036806,-0.986751,-0.157851,1.781859,-1.233673,0.004809,-0.023474,-0.038146,0.893576,0.446671,1.964962,-1.013781,0.00988,-0.065727,0.002029,0.985714,0.155058,1.871148,-1.14936,0.924665,jog
83,0.345833,0.007026,0.036284,-0.986822,-0.157531,1.782007,-1.23353,0.004819,-0.023614,-0.038361,0.893549,0.446701,1.96494,-1.013788,0.009867,-0.0659,0.002083,0.985724,0.154921,1.870761,-1.149586,0.924628,jog
84,0.35,0.00695,0.036363,-0.986899,-0.157033,1.782045,-1.233403,0.004866,-0.023595,-0.038331,0.893519,0.446763,1.964933,-1.013786,0.009876,-0.066052,0.002238,0.985735,0.154788,1.870356,-1.149844,0.924599,jog
85,0.354167,0.006798,0.036854,-0.986988,-0.156366,1.782014,-1.233255,0.00493,-0.023767,-0.038376,0.893512,0.446764,1.964941,-1.013779,0.009869,-0.066188,0.002133,0.985762,0.15456,1.869978,-1.150097,0.924554,jog
86,0.358333,0.006387,0.03705,-0.987098,-0.155639,1.782019,-1.233104,0.004955,-0.023736,-0.038236,0.8935,0.446804,1.964953,-1.013766,0.009882,-0.067927,0.000506,0.9857,0.154209,1.869932,-1.150427,0.924119,jog
87,0.3625,0.006106,0.037224,-0.987207,-0.154919,1.782029,-1.232967,0.004995,-0.02358,-0.038086,0.893476,0.446871,1.964959,-1.013751,0.009909,-0.068217,-0.001167,0.985697,0.154101,1.869739,-1.150841,0.923908,jog
88,0.366667,0.005851,0.036396,-0.987354,-0.154187,1.78208,-1.23286,0.005075,-0.023589,-0.038029,0.893455,0.446917,1.964982,-1.013747,0.00993,-0.067665,0.002549,0.985642,0.154677,1.868697,-1.150789,0.924446,jog
89,0.370833,0.005779,0.03557,-0.987498,-0.15346,1.782165,-1.232766,0.005128,-0.023679,-0.037979,0.893443,0.446941,1.965002,-1.013733,0.009939,-0.068148,0.001948,0.985669,0.154298,1.868304,-1.151089,0.92436,jog
90,0.375,0.005886,0.035958,-0.987666,-0.152277,1.781944,-1.232587,0.005302,-0.023568,-0.037783,0.89344,0.44697,1.965017,-1.013726,0.009959,-0.068592,0.00185,0.985644,0.154264,1.867884,-1.151455,0.924215,jog
91,0.379167,0.005581,0.035552,-0.987787,-0.151597,1.78226,-1.232542,0.005194,-0.023618,-0.037758,0.893437,0.446976,1.96503,-1.013712,0.009969,-0.069457,0.001857,0.98561,0.154093,1.867404,-1.151735,0.92415,jog
92,0.383333,0.004848,0.035527,-0.987898,-0.150901,1.782493,-1.232411,0.005113,-0.023606,-0.037599,0.893385,0.447093,1.965035,-1.013699,0.00998,-0.070941,-0.000575,0.985622,0.153348,1.867368,-1.152163,0.92373,jog
93,0.3875,0.004429,0.035131,-0.988001,-0.150336,1.782644,-1.232283,0.005085,-0.023676,-0.037657,0.89338,0.447095,1.965062,-1.013698,0.009987,-0.071257,-0.002412,0.985586,0.153416,1.867028,-1.152644,0.923533,jog
94,0.391667,0.004052,0.034994,-0.988068,-0.149938,1.782758,-1.232155,0.005085,-0.023686,-0.037627,0.893344,0.447169,1.965081,-1.013686,0.009981,-0.071971,-0.00289,0.985554,0.153285,1.866496,-1.152957,0.923498,jog
